Date,Silver_USD,USDZAR,Gold_USD,SP500,VIX,US_CPI,US_Interest_Rate,US_10Y_Yield,US_Unemployment,Silver_ZAR,returns,log_returns,gold_returns,sp500_returns,vix_changes,gold_silver_ratio,fx_returns,fx_volatility,MA_7,MA_14,MA_30,MA_ratio_short,momentum_7,momentum_14,volatility_7,volatility_14,volatility_ratio,lag_1,return_lag_1,lag_2,return_lag_2,lag_3,return_lag_3,lag_4,return_lag_4,lag_5,return_lag_5,lag_6,return_lag_6,lag_7,return_lag_7,gold_fx_interaction,risk_interaction,target
2026/03/16,80.26300049,16.87023926,4994,6699.379883,23.51000023,326.031,3.72,4.09,4.4,1354.056022,-0.00129335,-0.001294187,-0.011645978,0.01007991,-0.135343885,62.22044989,0.006783945,0.015633611,1393.633565,1393.21243,1334.126297,1.044603924,21.34166764,-45.21929151,0.033798063,0.040814331,0.828093039,1355.809558,-0.034567448,1403.495883,0.013257183,1385.012272,-0.049051845,1454.643488,0.031765086,1409.162786,0.011353061,1393.254947,0.044424968,1332.714354,-0.021649843,-7.90E-05,-0.001364254,-0.021168839
2026/03/17,79.52999878,16.66909981,5001,6716.089844,22.37000084,326.031,3.72,4.09,4.4,1325.693487,-0.020946352,-0.021168839,0.001400701,0.002491149,-0.048489978,62.88193231,-0.011994384,0.015382594,1383.981928,1384.290222,1337.016503,1.035127035,-67.56145968,-124.910907,0.028900643,0.039519926,0.731292941,1354.056022,-0.001294187,1355.809558,-0.034567448,1403.495883,0.013257183,1385.012272,-0.049051845,1454.643488,0.031765086,1409.162786,0.011353061,1393.254947,0.044424968,-1.68E-05,-0.000120796,-0.029032797
2026/03/18,77.23799896,16.67259979,4889.899902,6624.700195,25.09000015,326.031,3.72,4.09,4.4,1287.758245,-0.028615394,-0.029032797,-0.022466059,-0.013700999,0.121591382,63.30951045,0.000209946,0.014938957,1366.638422,1377.821171,1335.504258,1.023312666,-121.4045406,-90.56671971,0.028632534,0.038011581,0.753258166,1325.693487,-0.021168839,1354.056022,-0.001294187,1355.809558,-0.034567448,1403.495883,0.013257183,1385.012272,-0.049051845,1454.643488,0.031765086,1409.162786,0.011353061,-4.72E-06,-0.001665923,-0.068242552
2026/03/19,70.90200043,16.96439934,4600.700195,6606.490234,24.05999947,326.031,3.72,4.09,4.4,1202.809849,-0.065966106,-0.068242552,-0.060963325,-0.002752583,-0.041052239,64.88815785,0.017350351,0.011021618,1330.662188,1358.36136,1330.901142,0.999820457,-251.8336394,-272.4373577,0.027579852,0.035273609,0.781883484,1287.758245,-0.029032797,1325.693487,-0.021168839,1354.056022,-0.001294187,1355.809558,-0.034567448,1403.495883,0.013257183,1385.012272,-0.049051845,1454.643488,0.031765086,-0.001057735,0.000113,-0.036338213
2026/03/20,69.36000061,16.72270012,4570.399902,6506.47998,26.78000069,326.031,3.72,4.09,4.4,1159.88649,-0.035685906,-0.036338213,-0.006607801,-0.015253934,0.11305076,65.89388498,-0.014349907,0.013118169,1298.501362,1339.938688,1328.569661,0.977367917,-225.1257816,-257.9174021,0.026285974,0.035099576,0.748897192,1202.809849,-0.068242552,1287.758245,-0.029032797,1325.693487,-0.021168839,1354.056022,-0.001294187,1355.809558,-0.034567448,1403.495883,0.013257183,1385.012272,-0.049051845,9.48E-05,-0.001724469,0.016527153
2026/03/23,69.0490036,17.07794952,4404.100098,6581,26.14999962,326.031,3.72,4.09,4.4,1179.215398,0.016664482,0.016527153,-0.03706476,0.011388109,-0.023525058,63.78223968,0.021021045,0.013714104,1266.461293,1328.956771,1326.3343,0.954858283,-224.2804849,-153.7468444,0.027102611,0.033152535,0.817512503,1159.88649,-0.036338213,1202.809849,-0.068242552,1287.758245,-0.029032797,1325.693487,-0.021168839,1354.056022,-0.001294187,1355.809558,-0.034567448,1403.495883,0.013257183,-0.00077914,-0.000267906,-0.011180041
2026/03/24,69.27400208,16.83322906,4399.299805,6556.370117,26.95000076,326.031,3.72,4.09,4.4,1166.105145,-0.011117776,-0.011180041,-0.001090554,-0.003749595,0.030592778,63.50578389,-0.014433276,0.01496709,1239.360663,1314.972709,1321.457917,0.937873727,-189.7044125,-195.7768632,0.027149968,0.031991387,0.848664928,1179.215398,0.016527153,1159.88649,-0.036338213,1202.809849,-0.068242552,1287.758245,-0.029032797,1325.693487,-0.021168839,1354.056022,-0.001294187,1355.809558,-0.034567448,1.57E-05,-0.000114711,0.047921016
2026/03/25,72.36100006,16.90616035,4549.799805,6591.899902,25.32999992,326.031,3.72,4.09,4.4,1223.34667,0.049087791,0.047921016,0.03363784,0.005404494,-0.060111347,62.87640857,0.00432322,0.014827405,1220.687898,1307.160732,1319.736642,0.924948099,-130.7093513,-109.3676837,0.037618556,0.03544149,1.061427036,1166.105145,-0.011180041,1179.215398,0.016527153,1159.88649,-0.036338213,1202.809849,-0.068242552,1287.758245,-0.029032797,1325.693487,-0.021168839,1354.056022,-0.001294187,0.000145424,-0.000324871,-0.062790107
2026/03/26,67.67099762,16.97764969,4375.5,6477.160156,27.44000053,326.031,3.72,4.09,4.4,1148.894492,-0.060859428,-0.062790107,-0.039062434,-0.017559441,0.083300459,64.65842316,0.004219681,0.013818116,1195.430899,1289.706413,1313.570641,0.910062133,-176.7989957,-244.3604554,0.041894212,0.035263541,1.188031906,1223.34667,0.047921016,1166.105145,-0.011180041,1179.215398,0.016527153,1159.88649,-0.036338213,1202.809849,-0.068242552,1287.758245,-0.029032797,1325.693487,-0.021168839,-0.000164831,-0.001462709,0.033194954
2026/03/27,69.54499817,17.07774925,4492,6368.850098,31.04999924,326.031,3.72,4.09,4.4,1187.67204,0.033752054,0.033194954,0.026277238,-0.016863232,0.131559717,64.59127354,0.005878648,0.013819431,1181.132869,1273.885646,1313.197387,0.899432851,-100.086205,-221.4907456,0.046154496,0.036905684,1.250606731,1148.894492,-0.062790107,1223.34667,0.047921016,1166.105145,-0.011180041,1179.215398,0.016527153,1159.88649,-0.036338213,1202.809849,-0.068242552,1287.758245,-0.029032797,0.000154475,-0.002218522,0.015792272
2026/03/30,70.3239975,17.15740013,4526,6343.720215,30.61000061,326.031,3.72,4.09,4.4,1206.576964,0.015917629,0.015792272,0.00754051,-0.003953554,-0.014170649,64.35925375,0.004653172,0.012453567,1181.671029,1256.166608,1312.031469,0.900642291,3.767114798,-248.0665246,0.039385977,0.035667633,1.104249822,1187.67204,0.033194954,1148.894492,-0.062790107,1223.34667,0.047921016,1166.105145,-0.011180041,1179.215398,0.016527153,1159.88649,-0.036338213,1202.809849,-0.068242552,3.51E-05,5.60E-05,0.062182018
2026/03/31,74.69000244,17.19087029,4647.600098,6528.52002,25.25,326.031,3.72,4.09,4.4,1283.986144,0.064156023,0.062182018,0.026512431,0.028714893,-0.175106191,62.22519676,0.00194887,0.010310156,1199.39955,1248.950456,1315.763569,0.911561605,124.0996531,-101.0261285,0.041591349,0.03930765,1.058098075,1206.576964,0.015792272,1187.67204,0.033194954,1148.894492,-0.062790107,1223.34667,0.047921016,1166.105145,-0.011180041,1179.215398,0.016527153,1159.88649,-0.036338213,5.17E-05,-0.005028156,-0.003491164
2026/04/01,75.86699677,16.86519051,4783.200195,6575.319824,24.54000092,332.407,3.64,4.33,4.3,1279.511354,-0.003485077,-0.003491164,0.028758841,0.007142945,-0.028118776,63.04717992,-0.019126681,0.010393928,1213.727544,1240.094418,1317.010961,0.921577405,100.2959554,-123.9845295,0.042115336,0.03894905,1.081293018,1283.986144,0.062182018,1206.576964,0.015792272,1187.67204,0.033194954,1148.894492,-0.062790107,1223.34667,0.047921016,1166.105145,-0.011180041,1179.215398,0.016527153,-0.000550061,-0.000200851,-0.044988479
2026/04/02,72.73500061,16.81753922,4651.5,6582.689941,23.87000084,332.407,3.64,4.33,4.3,1223.223725,-0.043991504,-0.044988479,-0.027920071,0.001120248,-0.027302366,63.95132963,-0.002829422,0.008852644,1221.887341,1230.624002,1316.254716,0.928306145,57.1185799,-132.5858326,0.046844408,0.039618352,1.182391614,1279.511354,-0.003491164,1283.986144,0.062182018,1206.576964,0.015792272,1187.67204,0.033194954,1148.894492,-0.062790107,1223.34667,0.047921016,1166.105145,-0.011180041,7.90E-05,-3.06E-05,0.007965009
2026/04/06,72.66100311,16.96928978,4656.799805,6611.830078,24.17000008,332.407,3.64,4.33,4.3,1233.005618,0.007996814,0.007965009,0.001138727,0.004417013,0.012568045,64.08939603,0.008982884,0.009401751,1223.267191,1221.977544,1313.098774,0.931588099,9.65894705,-121.0504043,0.043303693,0.039804082,1.087920892,1223.223725,-0.044988479,1279.511354,-0.003491164,1283.986144,0.062182018,1206.576964,0.015792272,1187.67204,0.033194954,1148.894492,-0.062790107,1223.34667,0.047921016,1.02E-05,5.55E-05,-0.017968573
2026/04/07,71.8259964,16.86086082,4657.100098,6616.850098,25.78000069,332.407,3.64,4.33,4.3,1211.048129,-0.017808101,-0.017968573,6.45E-05,0.00075896,0.066611527,64.83864243,-0.006410218,0.009563999,1232.146282,1213.78859,1307.432769,0.942416551,62.1536372,-114.6453585,0.034746274,0.039723639,0.874700157,1233.005618,0.007965009,1223.223725,-0.044988479,1279.511354,-0.003491164,1283.986144,0.062182018,1206.576964,0.015792272,1187.67204,0.033194954,1148.894492,-0.062790107,-4.13E-07,5.06E-05,0.021346437
2026/04/08,75.22399902,16.44658089,4749.5,6782.810059,21.04000092,332.407,3.64,4.33,4.3,1237.177585,0.021575902,0.021346437,0.019646392,0.024772038,-0.183863446,63.13809504,-0.024877402,0.01249904,1239.218502,1210.175686,1302.029512,0.951759151,49.50554409,-50.5806609,0.033555647,0.039803385,0.843035024,1211.048129,-0.017968573,1233.005618,0.007965009,1223.223725,-0.044988479,1279.511354,-0.003491164,1283.986144,0.062182018,1206.576964,0.015792272,1187.67204,0.033194954,-0.000488751,-0.004554672,0.012175259
2026/04/09,76.27700043,16.41822052,4792.200195,6824.660156,19.48999977,332.407,3.64,4.33,4.3,1252.332614,0.01224968,0.012175259,0.008950288,0.006151067,-0.073669253,62.82628012,-0.001725881,0.011861936,1245.755024,1213.713026,1295.420452,0.961660765,45.75564973,49.52276453,0.03340425,0.035176064,0.949630147,1237.177585,0.021346437,1211.048129,-0.017968573,1233.005618,0.007965009,1223.223725,-0.044988479,1279.511354,-0.003491164,1283.986144,0.062182018,1206.576964,0.015792272,-1.54E-05,-0.000453144,-0.001840518
2026/04/10,76.3239975,16.37793922,4761.899902,6816.890137,19.22999954,332.407,3.64,4.33,4.3,1250.029792,-0.001838826,-0.001840518,-0.006342909,-0.00113917,-0.013340186,62.39059874,-0.002456465,0.011462023,1240.904117,1220.151833,1291.143947,0.961088901,-33.95635119,90.1433019,0.022087462,0.033379742,0.661702604,1252.332614,0.012175259,1237.177585,0.021346437,1211.048129,-0.017968573,1233.005618,0.007965009,1223.223725,-0.044988479,1279.511354,-0.003491164,1283.986144,0.062182018,1.56E-05,1.52E-05,-0.000233485
2026/04/13,75.52300262,16.54777908,4742.399902,6886.240234,19.12000084,332.407,3.64,4.33,4.3,1249.737963,-0.000233458,-0.000233485,-0.004103412,0.010121875,-0.005720161,62.79411222,0.010316638,0.011637218,1236.650775,1225.18916,1283.626972,0.963403545,-29.77339043,70.52256496,0.022130042,0.033248185,0.665601513,1250.029792,-0.001840518,1252.332614,0.012175259,1237.177585,0.021346437,1211.048129,-0.017968573,1233.005618,0.007965009,1223.223725,-0.044988479,1279.511354,-0.003491164,-4.23E-05,-5.79E-05,0.03978747
2026/04/14,79.39099884,16.38050079,4825,6967.379883,18.36000061,332.407,3.64,4.33,4.3,1300.464319,0.040589594,0.03978747,0.017267419,0.011713989,-0.039748964,60.77515172,-0.010160247,0.011974286,1247.685146,1234.786243,1279.715653,0.974970606,77.24059442,134.3591743,0.018444003,0.034216871,0.539032432,1249.737963,-0.000233485,1250.029792,-0.001840518,1252.332614,0.012175259,1237.177585,0.021346437,1211.048129,-0.017968573,1233.005618,0.007965009,1223.223725,-0.044988479,-0.000175441,-0.000465619,-0.002497878
2026/04/15,79.49099731,16.31908035,4800,7022.950195,18.17000008,332.407,3.64,4.33,4.3,1297.219972,-0.00249476,-0.002497878,-0.005194817,0.007944145,-0.010348613,60.38419648,-0.003756654,0.010604213,1256.858625,1240.062908,1278.524244,0.983054198,64.214355,73.87330205,0.018935382,0.032265765,0.58685676,1300.464319,0.03978747,1249.737963,-0.000233485,1250.029792,-0.001840518,1252.332614,0.012175259,1237.177585,0.021346437,1211.048129,-0.017968573,1233.005618,0.007965009,1.95E-05,-8.22E-05,-0.009302782
2026/04/16,78.60600281,16.35000038,4785.399902,7041.279785,17.94000053,332.407,3.64,4.33,4.3,1285.208176,-0.009259645,-0.009302782,-0.003046322,0.002606556,-0.012658203,60.87830104,0.001892924,0.010954655,1267.452917,1249.7996,1275.968449,0.993326221,74.16004702,136.3136842,0.01721693,0.02634915,0.653415002,1297.219972,-0.002497878,1300.464319,0.03978747,1249.737963,-0.000233485,1250.029792,-0.001840518,1252.332614,0.012175259,1237.177585,0.021346437,1211.048129,-0.017968573,-5.77E-06,-3.30E-05,0.042081636
2026/04/17,81.73799896,16.39929962,4857.600098,7126.060059,17.47999954,332.407,3.64,4.33,4.3,1340.445935,0.04297962,0.042081636,0.014974913,0.011968554,-0.02564108,59.42890894,0.003010707,0.00638034,1282.205539,1260.712021,1276.226169,1.004685196,103.2683509,152.773895,0.021135272,0.027098948,0.77992961,1285.208176,-0.009302782,1297.219972,-0.002497878,1300.464319,0.03978747,1249.737963,-0.000233485,1250.029792,-0.001840518,1252.332614,0.012175259,1237.177585,0.021346437,4.51E-05,-0.000306887,-0.021008111
2026/04/20,79.9509964,16.41729927,4806.600098,7109.140137,18.87000084,332.407,3.64,4.33,4.3,1312.579435,-0.020788978,-0.021008111,-0.010554515,-0.002377196,0.079519527,60.11932701,0.001096985,0.006372608,1290.812228,1268.283626,1273.536985,1.013564775,60.24682125,106.002471,0.024413394,0.028117827,0.868253216,1340.445935,0.042081636,1285.208176,-0.009302782,1297.219972,-0.002497878,1300.464319,0.03978747,1249.737963,-0.000233485,1250.029792,-0.001840518,1252.332614,0.012175259,-1.16E-05,-0.000189033,-0.049150287
2026/04/21,76.41100311,16.35400009,4698.399902,7064.009766,19.5,332.407,3.64,4.33,4.3,1249.625552,-0.04796196,-0.049150287,-0.022767989,-0.006368454,0.033386282,61.48852536,-0.003863091,0.006483888,1290.754479,1265.829298,1268.219077,1.017769329,-0.404240464,-34.36059166,0.032413524,0.026719389,1.21310871,1312.579435,-0.021008111,1340.445935,0.042081636,1285.208176,-0.009302782,1297.219972,-0.002497878,1300.464319,0.03978747,1249.737963,-0.000233485,1250.029792,-0.001840518,8.80E-05,-0.000212619,0.026055077
2026/04/22,77.89299774,16.46633911,4732.5,7137.899902,18.92000008,332.407,3.64,4.33,4.3,1282.612515,0.026397478,0.026055077,0.0072316,0.010405756,-0.029743586,60.75642403,0.006845722,0.005619965,1295.450844,1266.050809,1262.484711,1.026112104,32.87455208,3.101161652,0.033878051,0.027734804,1.221499568,1249.625552,-0.049150287,1312.579435,-0.021008111,1340.445935,0.042081636,1285.208176,-0.009302782,1297.219972,-0.002497878,1300.464319,0.03978747,1249.737963,-0.000233485,4.95E-05,-0.000309504,-0.031912502
2026/04/23,75.46499634,16.46229935,4705.100098,7108.399902,19.30999947,332.407,3.64,4.33,4.3,1242.32736,-0.031408672,-0.031912502,-0.005806557,-0.004141432,0.020613075,62.34811271,-0.000245365,0.003791795,1287.145564,1267.415355,1257.728548,1.023389002,-58.13695957,19.10363485,0.031935353,0.02627892,1.21524604,1282.612515,0.026055077,1249.625552,-0.049150287,1312.579435,-0.021008111,1340.445935,0.042081636,1285.208176,-0.009302782,1297.219972,-0.002497878,1300.464319,0.03978747,1.42E-06,-8.54E-05,0.021988509
2026/04/24,76.38300323,16.62603951,4722.299805,7165.080078,18.70999908,332.407,3.64,4.33,4.3,1269.946829,0.022232038,0.021988509,0.00364888,0.007942068,-0.031072004,61.82396089,0.009897233,0.004546868,1283.2494,1270.054013,1253.276913,1.023915296,-27.2731432,36.94121179,0.033741091,0.026822094,1.257958832,1242.32736,-0.031912502,1282.612515,0.026055077,1249.625552,-0.049150287,1312.579435,-0.021008111,1340.445935,0.042081636,1285.208176,-0.009302782,1297.219972,-0.002497878,3.61E-05,-0.000246776,-0.020619769
2026/04/27,75.00299835,16.58638954,4675.399902,7173.910156,18.02000046,332.407,3.64,4.33,4.3,1244.028947,-0.020408635,-0.020619769,-0.009981228,0.001231618,-0.036878603,62.33617329,-0.002387659,0.004938545,1277.366653,1272.409785,1249.550892,1.022260607,-41.17922843,32.98081859,0.034356947,0.026983621,1.273251891,1269.946829,0.021988509,1242.32736,-0.031912502,1282.612515,0.026055077,1249.625552,-0.049150287,1312.579435,-0.021008111,1340.445935,0.042081636,1285.208176,-0.009302782,2.38E-05,-4.54E-05,-0.027803005
2026/04/28,73.20500183,16.52779961,4591.5,7138.799805,17.82999992,332.407,3.64,4.33,4.3,1209.9176,-0.027420059,-0.027803005,-0.018107932,-0.004906188,-0.01054387,62.72112404,-0.003538664,0.00533114,1258.719748,1270.462644,1244.746278,1.011225959,-130.528335,-27.25998413,0.02809689,0.02745479,1.023387529,1244.028947,-0.020619769,1269.946829,0.021988509,1242.32736,-0.031912502,1282.612515,0.026055077,1249.625552,-0.049150287,1312.579435,-0.021008111,1340.445935,0.042081636,6.41E-05,5.17E-05,-0.022585917
2026/04/29,71.56900024,16.52806091,4545.200195,7135.950195,18.80999947,332.407,3.64,4.33,4.3,1182.896796,-0.022332765,-0.022585917,-0.010134994,-0.000399252,0.054963519,63.5079459,1.58E-05,0.005347387,1240.193657,1265.502942,1239.986389,1.000167154,-129.6826393,-69.4358181,0.028162783,0.027684884,1.017262071,1209.9176,-0.027803005,1244.028947,-0.020619769,1269.946829,0.021988509,1242.32736,-0.031912502,1282.612515,0.026055077,1249.625552,-0.049150287,1312.579435,-0.021008111,-1.60E-07,-2.19E-05,0.043746166
2026/04/30,73.53399658,16.80573082,4614.700195,7209.009766,16.88999939,332.407,3.64,4.33,4.3,1235.792553,0.044717136,0.043746166,0.015175129,0.010186184,-0.102073372,62.7560096,0.016660351,0.007467815,1238.217514,1264.485997,1238.254199,0.999970374,-13.83299925,-14.23723971,0.031051304,0.030505061,1.017906627,1182.896796,-0.022585917,1209.9176,-0.027803005,1244.028947,-0.020619769,1269.946829,0.021988509,1242.32736,-0.031912502,1282.612515,0.026055077,1249.625552,-0.049150287,0.000252823,-0.001039738,0.024027235
2026/05/01,75.9509964,16.66659927,4629.899902,7230.120117,16.98999977,332.407,3.64,4.33,4.3,1265.844821,0.024318215,0.024027235,0.003288346,0.00292405,0.005920686,60.95904099,-0.008313275,0.008583325,1235.82213,1265.636487,1240.355364,0.996345213,-16.7676938,16.10685828,0.030758481,0.031221511,0.985169506,1235.792553,0.043746166,1182.896796,-0.022585917,1209.9176,-0.027803005,1244.028947,-0.020619769,1269.946829,0.021988509,1242.32736,-0.031912502,1282.612515,0.026055077,-2.73E-05,1.73E-05,-0.044020955
2026/05/04,73.0719986,16.57720947,4519.5,7200.75,18.29000092,332.407,3.64,4.33,4.3,1211.329827,-0.043066096,-0.044020955,-0.02413388,-0.004070462,0.076515666,61.8499574,-0.005377844,0.008989488,1231.393911,1259.269737,1242.070142,0.991404486,-30.99753261,-89.13449218,0.032988562,0.031229416,1.05632977,1265.844821,0.024027235,1235.792553,0.043746166,1182.896796,-0.022585917,1209.9176,-0.027803005,1244.028947,-0.020619769,1269.946829,0.021988509,1242.32736,-0.031912502,0.000129788,-0.000311454,0.013128109
2026/05/05,73.10800171,16.78800011,4555.799805,7259.220215,17.37999916,332.407,3.64,4.33,4.3,1227.33714,0.013214661,0.013128109,0.007999735,0.008087227,-0.049754057,62.31602148,0.012635523,0.009487301,1225.306812,1254.278106,1243.6742,0.985231351,-42.60968879,-69.882832,0.031997767,0.031605451,1.012412926,1211.329827,-0.044020955,1265.844821,0.024027235,1235.792553,0.043746166,1182.896796,-0.022585917,1209.9176,-0.027803005,1244.028947,-0.020619769,1269.946829,0.021988509,0.000101081,-0.000402372,0.036715332
2026/05/06,76.81099701,16.5762291,4681.899902,7365.120117,17.38999939,332.407,3.64,4.33,4.3,1273.236683,0.037397665,0.036715332,0.027302886,0.014482944,0.000575387,60.95351036,-0.012694665,0.01086952,1229.479346,1253.423,1247.245252,0.985755884,29.20773602,-11.97149241,0.034533644,0.033351297,1.035451313,1227.33714,0.013128109,1211.329827,-0.044020955,1265.844821,0.024027235,1235.792553,0.043746166,1182.896796,-0.022585917,1209.9176,-0.027803005,1244.028947,-0.020619769,-0.000346601,8.33E-06,0.026215421
2026/05/07,79.7009964,16.39949989,4699.799805,7337.109863,17.07999992,332.407,3.64,4.33,4.3,1307.056482,0.026562067,0.026215421,0.003815923,-0.003810345,-0.017826307,58.96789271,-0.010718847,0.011565957,1243.356329,1251.038039,1250.035579,0.994656752,97.13888149,-33.38945352,0.032389938,0.032030284,1.01122856,1273.236683,0.036715332,1227.33714,0.013128109,1211.329827,-0.044020955,1265.844821,0.024027235,1235.792553,0.043746166,1182.896796,-0.022585917,1209.9176,-0.027803005,-4.09E-05,6.79E-05,0.011032944
2026/05/08,80.39499664,16.43829918,4720.399902,7398.930176,17.19000053,332.407,3.64,4.33,4.3,1321.557007,0.011094031,0.011032944,0.004373608,0.008390405,0.006440317,58.71509546,0.002363088,0.011637951,1263.164931,1251.679294,1255.790996,1.005871944,138.6602118,8.977572453,0.0288762,0.031695333,0.911055283,1307.056482,0.026215421,1273.236683,0.036715332,1227.33714,0.013128109,1211.329827,-0.044020955,1265.844821,0.024027235,1235.792553,0.043746166,1182.896796,-0.022585917,1.03E-05,5.40E-05,0.060635082
2026/05/11,85.48500061,16.42591095,4718.700195,7412.839844,18.37999916,332.407,3.64,4.33,4.3,1404.169008,0.062511114,0.060635082,-0.000360142,0.001878192,0.069226212,55.19915964,-0.000753904,0.008805635,1287.21871,1262.718112,1263.007562,1.019169441,168.3764549,154.5434557,0.032120293,0.032048958,1.002225818,1321.557007,0.011032944,1307.056482,0.026215421,1273.236683,0.036715332,1227.33714,0.013128109,1211.329827,-0.044020955,1265.844821,0.024027235,1235.792553,0.043746166,2.72E-07,0.00013002,-0.003876083
2026/05/12,85.12999725,16.43059921,4677.600098,7400.959961,17.98999977,332.407,3.64,4.33,4.3,1398.736866,-0.003868581,-0.003876083,-0.008748201,-0.001603894,-0.021218684,54.94655525,0.000285378,0.008581035,1306.203288,1271.012709,1269.412892,1.028982214,132.8920444,116.1243506,0.033002789,0.031772636,1.038717369,1404.169008,0.060635082,1321.557007,0.011032944,1307.056482,0.026215421,1273.236683,0.036715332,1227.33714,0.013128109,1211.329827,-0.044020955,1265.844821,0.024027235,-2.50E-06,3.40E-05,0.048117213
2026/05/13,88.88800049,16.5116291,4697.700195,7444.25,17.87000084,332.407,3.64,4.33,4.3,1467.685696,0.049293639,0.048117213,0.00428789,0.005832206,-0.006670313,52.8496554,0.004919525,0.008792949,1342.825555,1287.109733,1275.53621,1.052753771,256.3558686,225.358336,0.022626345,0.031588694,0.716279854,1398.736866,-0.003876083,1404.169008,0.060635082,1321.557007,0.011032944,1307.056482,0.026215421,1273.236683,0.036715332,1227.33714,0.013128109,1211.329827,-0.044020955,2.11E-05,-3.89E-05,-0.053332755
2026/05/14,84.91200256,16.38709068,4678.100098,7501.240234,17.26000023,332.407,3.64,4.33,4.3,1391.460686,-0.051935513,-0.053332755,-0.004181003,0.007626449,-0.034135455,55.09350806,-0.007571055,0.006835519,1366.271775,1295.789294,1279.267854,1.068010715,164.1235456,121.5138568,0.038205549,0.035864457,1.065276084,1467.685696,0.048117213,1398.736866,-0.003876083,1404.169008,0.060635082,1321.557007,0.011032944,1307.056482,0.026215421,1273.236683,0.036715332,1227.33714,0.013128109,3.17E-05,-0.000260332,-0.089800673
2026/05/15,77.16100311,16.4843998,4555.799805,7408.5,18.43000031,332.407,3.64,4.33,4.3,1271.952824,-0.085886625,-0.089800673,-0.026490962,-0.012440382,0.067786794,59.04277577,0.005920595,0.006235585,1366.088367,1297.783856,1280.892158,1.066513179,-1.283859541,27.92387648,0.054351136,0.043784083,1.241344606,1391.460686,-0.053332755,1467.685696,0.048117213,1398.736866,-0.003876083,1404.169008,0.060635082,1321.557007,0.011032944,1307.056482,0.026215421,1273.236683,0.036715332,-0.000156842,-0.000843294,0.012668939
2026/05/18,77.07299805,16.71363068,4552.5,7403.049805,17.81999969,332.407,3.64,4.33,4.3,1288.169624,0.01274953,0.012668939,-0.000724571,-0.000735939,-0.033098242,59.06737918,0.013810128,0.006609345,1363.390244,1303.373287,1282.730958,1.062880907,-18.88685746,78.25202402,0.053490512,0.043023921,1.243273772,1271.952824,-0.089800673,1391.460686,-0.053332755,1467.685696,0.048117213,1398.736866,-0.003876083,1404.169008,0.060635082,1321.557007,0.011032944,1307.056482,0.026215421,-1.00E-05,2.44E-05,-0.03802263
2026/05/19,74.82800293,16.57279968,4506.299805,7353.609863,18.05999947,332.407,3.64,4.33,4.3,1240.109503,-0.037308845,-0.03802263,-0.010200158,-0.006700721,0.013468001,60.2221044,-0.008461817,0.007853466,1351.754887,1307.459909,1283.69967,1.053014905,-81.44750412,57.21270768,0.054686409,0.043958485,1.244046701,1288.169624,0.012668939,1271.952824,-0.089800673,1391.460686,-0.053332755,1467.685696,0.048117213,1398.736866,-0.003876083,1404.169008,0.060635082,1321.557007,0.011032944,8.63E-05,-9.02E-05,0.021021573
2026/05/20,75.85099792,16.6966095,4531.299805,7432.970215,17.44000053,332.407,3.64,4.33,4.3,1266.454492,0.021244083,0.021021573,0.005532457,0.010734208,-0.034329953,59.73948832,0.007442897,0.008126167,1332.081385,1309.650047,1284.675567,1.036901003,-137.7145152,30.66193966,0.047897077,0.04275616,1.120238043,1240.109503,-0.03802263,1288.169624,0.012668939,1271.952824,-0.089800673,1391.460686,-0.053332755,1467.685696,0.048117213,1398.736866,-0.003876083,1404.169008,0.060635082,4.12E-05,-0.000368505,-0.00701837
2026/05/21,76.41400146,16.45767975,4539.799805,7445.720215,16.76000023,332.407,3.64,4.33,4.3,1257.597164,-0.006993799,-0.00701837,0.001874084,0.001713861,-0.038990842,59.41057552,-0.014413452,0.0103413,1311.91857,1309.060929,1284.851052,1.021066658,-141.1397014,-8.247657005,0.047792831,0.042314721,1.129461105,1266.454492,0.021021573,1240.109503,-0.03802263,1288.169624,0.012668939,1271.952824,-0.089800673,1391.460686,-0.053332755,1467.685696,0.048117213,1398.736866,-0.003876083,-2.70E-05,-6.68E-05,-0.008086651
2026/05/22,75.89299774,16.43720055,4521,7473.470215,16.70000076,332.407,3.64,4.33,4.3,1247.468424,-0.008054042,-0.008086651,-0.004149707,0.003720045,-0.00357992,59.57071317,-0.00124513,0.010136363,1280.45896,1311.642257,1284.765673,0.996647861,-220.217272,36.13859662,0.039360991,0.040521443,0.971362028,1257.597164,-0.00701837,1266.454492,0.021021573,1240.109503,-0.03802263,1288.169624,0.012668939,1271.952824,-0.089800673,1391.460686,-0.053332755,1467.685696,0.048117213,5.17E-06,-1.33E-05,-0.002321567
2026/05/26,76.30500031,16.31053925,4500.399902,7519.120117,17.01000023,332.407,3.64,4.33,4.3,1244.575702,-0.002318874,-0.002321567,-0.004566948,0.006089681,0.018562841,58.97909553,-0.007735614,0.010155275,1259.475391,1312.873583,1284.593598,0.980446573,-146.884984,17.23856161,0.037537543,0.040408216,0.928958198,1247.468424,-0.008086651,1257.597164,-0.00701837,1266.454492,0.021021573,1240.109503,-0.03802263,1288.169624,0.012668939,1271.952824,-0.089800673,1391.460686,-0.053332755,3.53E-05,0.000113042,-0.019476005
